주차장명,위도,경도
애련정로노상주차장(3개소)(설봉중사거리~구시민회관사거리),37.28131103,127.4503312
시민회관사거리~온천사거리노상주차장(3개소),37.28043727,127.4517644
설봉공원삼거리~양정여고앞노상주차장(3개소),37.28240372,127.4357444
남천로 노상주차장,37.27745912,127.4419774
백사노상주차장(2개소)(백사면사무소 앞),37.33951528,127.4920072
장호원노상주차장(11개소),37.11728259,127.6305842
시민회관사거리~온천사거리노상주차장(3개소),37.28043727,127.4517644
금촌통일시장,37.76339156,126.7731888
문산고가다리,37.85944143,126.7876502
통일동산,37.7789723,126.6846101
광탄경매시장,37.78186087,126.8473563
운정역 환승,37.72619644,126.7662332
가람마을 공영,37.73459717,126.7533942
한울마을,37.7114234,126.7391388
한울마을2,37.71155424,126.7396814
파주1,37.82939846,126.8349608
법원1,37.84900931,126.8792729
초롱초,37.70960037,126.7188517
파주 콘텐츠 월드 2,37.94670574,126.8546055
GTX-A 운정중앙역1,37.71751165,126.7305576
문산자유시장,37.85770007,126.7843703
야당역 환승,37.71377303,126.761375
파평1-1,37.94451944,126.8379649
한태말,37.78165165,126.7878864
문산5,37.86470829,126.8047891
운정1,37.71295063,126.7467815
산내마을1,37.72357149,126.7402855
하천부지,37.84671386,126.8815313
축현리,37.80210862,126.7169914
심학산공원 공영,37.70762634,126.7180878
금촌 2-16,37.75877048,126.7721555
금촌역 선로하부 공영,37.76718338,126.7771482
문산4,37.85603065,126.7810785
법원시가지 우회도로,37.84781502,126.8686865
적성구읍,37.95609408,126.9221857
파주2,37.82932482,126.8346888
법원6,37.8510702,126.8735836
법원7,37.84672378,126.8782805
천현초교,37.84869587,126.8772823
헤이리 GATE 1,37.78825497,126.6949906
이등병마을,37.78183818,126.8448923
금촌 1-12,37.75668554,126.7746053
금촌2-15,37.74853323,126.773879
금촌7,37.75652806,126.7753788
파주4,37.83270955,126.8166466
금파리,37.92455774,126.8431047
동파리,37.92665255,126.7864902
앵골과선교 하부,37.70423992,126.7623838
문발산업단지 노외,37.7307193,126.7088346
파주역 공영,37.81577945,126.7931144
금촌 1-8,37.76654956,126.7796181
금촌5,37.75784599,126.774242
금촌 9,37.75818167,126.7752074
문산역 앞,37.85490618,126.7868503
봉일천 공영,37.74503036,126.8058307
문산1,37.85602134,126.7839887
산내마을2,37.72666409,126.7362709
금촌2-8,37.74942212,126.7675023
금촌2-17,37.75865682,126.7771177
금촌로터리,37.75624405,126.7731679
금촌역,37.76522241,126.7736543
금촌1,37.75783371,126.7678848
금촌4,37.75287245,126.7789221
금촌8,37.75967563,126.7713179
법원2,37.85025401,126.8760343
법원3,37.854721,126.8753829
가야1,37.84948812,126.8661411
가야2,37.84857469,126.867032
광탄2,37.78238913,126.848351
적성마지,37.95712744,126.9171661
법원3리,37.8513062,126.8755935
법원행복주택,37.84698335,126.876849
파평1-2,37.94453926,126.8382834
파평2,37.94568134,126.8378293
영태리,37.77724808,126.7885191
문산2,37.85460024,126.7829907
적암리 희망,37.98516423,127.0039588
조리 1-2,37.74226962,126.8084329
교하1,37.72748939,126.7164492
교하1-1,37.71143638,126.7015745
교하2,37.72810231,126.7164541
교하2-1,37.71041153,126.7032986
심학산 배수지 입구,37.7067901,126.7148537
운정2,37.73042337,126.7518587
운정3,37.72921721,126.7598764
탄현,37.82518712,126.7351089
탄현1,37.78437418,126.6902857
운정4,37.71018916,126.7520252
월롱역 환승주차장,37.79701678,126.7920211
회동길,37.70845076,126.6878018
선유리,37.86282072,126.7867521
파주 콘텐츠 월드 1,37.94847334,126.8535677
파주 콘텐츠 월드 3,37.94532896,126.8602502
운정호수공원,37.71977544,126.7499008
금촌원앙길,37.76530578,126.7766783
운정6동,37.71243449,126.721688
GTX-A 운정중앙역2,,
금촌2 공영,37.75222276,126.7671114
금촌3 공영,37.75136158,126.767767
적봉지구 공영주차장,37.07780066,127.0422396
칠괴공영주차장,37.03417938,127.096961
좌율 공영주차장,37.07719973,127.0597085
탄현 공영주차장,37.07371138,127.0557223
송탄임시화물 공영주차장,37.08726125,127.0603577
목천지구 공영주차장,37.08368279,127.0542622
안중 제1공영주차장,36.98497883,126.9296468
안중 제2공영주차장,36.98964883,126.9260273
안중상업지역 공영주차장,36.98916752,126.9275579
현화택지 제1공영주차장,36.98357777,126.9275541
안일전통공영주차장,36.98795242,126.9294111
팽성읍농성공영주차장,36.96452923,127.0456397
남산이주단지 공영주차장,36.95375765,127.0638293
신대동공영주차장,37.00061401,127.076746
합정3-1공영주차장,36.99007731,127.103998
합정3-2공영주차장,36.9900817,127.1054442
합정3-3공영주차장,36.98711903,127.1039439
합정3-4공영주차장,36.9886765,127.1008891
합정3-5공영주차장,36.98958357,127.1157008
서정제2공영,37.06689786,127.0613503
서정제3공영,37.06562771,127.0612273
신장노상제1공영,37.08149261,127.0556366
하나로마트 앞,37.00446598,127.0805491
안중오거리 공영주차장,36.99071135,126.9282916
고덕 1-4 노상,37.04044751,127.0484382
고덕 2348 노상,37.0554207,127.0242195
부락산공영주차장,37.07101885,127.0655925
용이동 1호 근린공원 옆,37.00094182,127.1506153
서재제2공영주차장,37.00903064,127.0944957
군문동 공영주차장,36.98757403,127.0874206
진위(신리) 공영주차장,37.00626506,127.0156294
현화택지 제2공영주차장,36.978469,126.9224423
안중전통공영주차장,36.98779221,126.9279627
서정시장공영주차장,37.05741514,127.0555362
"배미 노상(합정동 979, 983)",36.98976321,127.1136137
평택종합불교사~서광자동차공업사,36.992312,127.0820769
송탄역 근교 노상,37.07722418,127.0535906
용궁암~송탄공원 뒤 옹벽길,37.07773024,127.0584885
쌍용기숙사 입구,,
신장노상제2공영,37.07937373,127.0516665
안중노상제1공영,36.98874491,126.9294402
부대정문～팽성주유소,36.95878151,127.0463796
대원아파트 옆,36.95745102,127.0534694
봉림카센터～삼호하이츠빌라,36.99096168,127.0954751
주공3단지사거리～태양탕,,
한신탕앞사거리~주공3단지사거리,36.99044738,127.0881297
합정동(조개터),36.98901438,127.102272
원평제2공영주차장,36.99102021,127.0841516
통복장터공영주차장,36.9974158,127.0854092
통복공영주차장,36.99678413,127.0878064
통복지구 공영주차장,36.99678413,127.0878064
합정공영주차장,36.99080238,127.0915134
비전공영주차장,36.99747244,127.0887355
자란공영주차장,36.99486039,127.0893452
서재제1공영주차장,37.00985856,127.0993921
소사벌 제1공영주차장,37.00100221,127.114989
평택남부노상,36.99281591,127.0879522
소사벌 제2공영주차장,37.00303602,127.1153565
서재제3공영주차장,37.01039876,127.0938927
진위 2산단,37.12408884,127.0757806
동화당약국～대한성공회,36.98821068,126.924924
안중노상(경기물류고 옆),36.98776426,126.9296485
현곡산단 내,37.03414565,126.9416203
포승공단 노상 제1(포승옥~메트로카운티),36.98826623,126.8448315
포승공단 노상 제2(여술공원사거리~현대모비스사거리),36.98869292,126.841756
포승공단 노상 제3(대성스틸삼거리~연암교사거리,36.98705135,126.8498945
포승공단 노상 제4(케이엠제약㈜~㈜한국기업),36.98462536,126.8513266
포승공단 노상 제5(현대모비스사거리~㈜피제이알텍),36.97500054,126.8513586
포승공단 노상 제6(대우공업삼거리~포승소방서),36.97439785,126.8475785
팽성안정리쇼핑몰 공영주차장,36.9617732,127.0460436
팽성제1 공영주차장,36.95719369,127.04601
JC공원 지하공영주차장,36.99348042,127.0880002
합정공영주차장,36.99080238,127.0915134
평택동공영주차장,36.99371459,127.0838897
신장쇼핑제2공영주차장,37.07957735,127.049483
중앙시장제1공영주차장,37.0796645,127.0537187
중앙시장제2공영주차장,37.08053755,127.0533648
송탄역공영주차장,37.07557263,127.0538777
고덕 1766노상,37.06485724,127.0454873
현화택지 제3공영주차장,36.97916428,126.9225071
현화택지 제4공영주차장,36.97867069,126.9200909
현화택지 제5공영주차장,36.97919095,126.9199426
안중송담 제1공영주차장,36.97703598,126.926657
매봉공영주차장,36.99606006,127.1028135
배미공영주차장,36.9879107,127.1136322
배미공원 지하 공영주차장,36.9885756,127.1129659
평택항 임시화물공영주차장,36.95321256,126.8533591
서정리역 지하공영주차장,37.05702304,127.0514515
안중송담 제2공영주차장,36.97908615,126.9270247
안중송담 제3공영주차장,36.98333597,126.9329401
화촌공영주차장,36.99235589,127.0727142
고잔공영주차장,36.99545088,127.0670495
서재제1공영주차장,37.00985856,127.0993921
세교지구 공영주차장,,
이충동 공영주차장,37.06440021,127.0674637
서정충혼탑 공영주차장,37.06987832,127.059755
서연 공영주차장,37.06229172,127.0596858
K-55 정문 앞～미도아파트,37.08205724,127.0494438
신장1동공영주차장~퍼핀레스토랑 앞,37.08171942,127.0506808
신안당안경～신장육교,37.08007415,127.0540271
미각정～신장육교,37.07997803,127.0536122
일신가든～캐피탈호텔,37.0734706,127.0486589
신장파출소 옆～송신초교후문,37.07244837,127.0513875
송탄역 고가 밑(신장동),,
지제역 서측,37.01862671,127.068478
서두물공영～충혼탑공영,37.06321462,127.0599428
이충고등학교 인근,37.05677831,127.0643022
갈평고가 하부,37.06072022,127.0541056
GS더프레시 일원,37.05983595,127.0654785
"외인(아) 뒤～세경,동산(아) 사이",,
서정동 축협～타이마사지 앞,37.06934939,127.0634235
송탄서점~우정사우나,37.06934939,127.0634235
동산(아)～세경(아) 사이길,37.06934939,127.0634235
성세병원 앞,37.0705877,127.0571889
송서성당～두리슈퍼,37.07367596,127.0480688
동산아파트 옆,37.06934939,127.0634235
세경아파트 옆,37.06934939,127.0634235
송탄 힐스테이트 옆,37.06934939,127.0634235
송탄역 고가 밑(지산동),37.07905046,127.054365
고덕 1-1 노상,37.03668528,127.0429964
고덕 1-2 노상,37.03642396,127.0438549
고덕 1-3 노상,37.03863031,127.0458102
고덕 1-5 노상,37.04152088,127.0499333
고덕 1-6 노상,37.04280353,127.0519117
고덕 1-7 노상,37.04214063,127.0527257
고덕 2351 노상,37.05550845,127.0247971
고덕 1774노상,37.06419669,127.0453723
동아아파트 옆,36.99807705,127.086349
시장로터리～통복동사무소 앞,36.99807705,127.086349
기계공고사거리～시장로터리,36.99807705,127.086349
재랭이고개 사거리～기계공고 사거리,36.99716254,127.0903555
한광고 앞 사거리～재랭이고개 사거리,36.99664838,127.0928757
한광고 앞 사거리～평중 삼거리,36.9978104,127.0947226
외기노조A지구 아파트 인근,36.99684846,127.1040568
충혼탑 입구～한광고 앞 사거리,36.99466608,127.0984759
충혼탑~제창당한의원,36.99481032,127.0984259
KT～충혼탑 입구,36.99513722,127.1011731
서두물공영주차장,37.06509937,127.0614755
서정관광특구공영주차장,37.06706697,127.0621504
지산동제1공영주차장,37.0792781,127.0612926
고덕 제1공영주차장,37.03985994,127.0495889
송탄시장제1공영주차장,37.08217761,127.0580356
송탄시장제2공영주차장,37.08051714,127.057539
신장쇼핑제3공영주차장,37.08083118,127.0499654
한전사거리～주공2단지 정문,36.99244256,127.1076468
BYC 건물～시청 후문,36.99275381,127.1122195
비전성당～동부공원 앞,36.99330754,127.1183474
벽산아파트 뒤,36.99234083,127.118935
세븐일레븐(평택용이원룸점~에스빌리지),36.99656105,127.137744
세교산단,37.01128442,127.0823101
장미타운 앞,37.00807852,127.0773821
"신대 노상 1-183호선(8면), 2-358호선(24면)",37.0014012,127.0755763
평택동중앙로,36.99281591,127.0879522
통복전통시장,36.99741785,127.0830922
서정전통시장,37.05700714,127.0550739
서정제4공영,37.05688223,127.0567263
서정제1공영,37.06934939,127.0634235
원평제1공영주차장,36.98909663,127.085724
지제역 공영주차장,37.01902231,127.0685354
중앙동제1공영주차장,37.05521486,127.0553241
중앙동제2공영주차장,37.05622001,127.0565442
사리재5길 주차장,37.95453772,127.3209821
청계천 둔치주차장,37.95719903,127.3149252
장암 공영주차장,,
시가지 노상주차장,38.08927883,127.2749246
보건소앞 노상주차장,37.90018335,127.2013906
호병천 복개주차장,,
원앙길 제2노상주차장,37.89978321,127.2029269
시가지 노상주차장,37.89501822,127.198507
중앙로 노외주차장,37.89519199,127.2030444
쌈지주차장,37.82742397,127.1430904
제1쌈지공영주차장,37.9011028,127.2012614
제2쌈지공영주차장,37.90133346,127.2009041
제3쌈지공영주차장,37.90168481,127.2018872
포천감리교회공영주차장,37.89685111,127.1997734
왕방산 등산로 공영주차장,37.89757098,127.1955983
지장산마을 주차장,38.10361548,127.1932263
장독대마을 주차장,38.10230954,127.2179845
포천로 노상주차장,37.90182241,127.1995838
선마로 쌈지공영주차장,,
구절초로 쌈지주차장,37.89682359,127.2004621
원앙로 쌈지주차장,37.90098376,127.2040506
포천성당인근 쌈지주차장,37.89789242,127.1981313
양문로 공영주차장,38.00172567,127.241467
한내천3길 쌈지공영주차장,37.89535916,127.2030434
원앙길 쌈지공영주차장,37.89917789,127.2017673
학동로 쌈지공영주차장,37.90178651,127.2054294
시가지 노상주차장,37.8983501,127.2044535
구절초길 제1노상주차장,37.89639694,127.2019363
원앙길 제1노상주차장,,
중앙로 제1노상주차장,37.89221604,127.1988483
시가지 노상주차장,37.82704361,127.1443201
송우로 제1주차장,37.82996727,127.1415721
송우로 제2주차장,37.82952531,127.1412747
시가지 노상주차장,37.95696592,127.3175385
재래시장 주차장,37.82740911,127.1460786
송우로 제3주차장,37.83067806,127.1382773
솔모루로 제1주차장,37.83225874,127.1492597
죽엽산로 주차장,37.82754936,127.1506811
시가지 노상주차장,37.78598031,127.2272823
가산로 주차장,37.84738024,127.1889186
양문로 주차장,38.0019774,127.2411813
일동장터 주차장,37.95941053,127.3201788
중앙로노상주차장,37.89469843,127.2003395
구절초길 제2노상주차장,37.89557877,127.2027358
청계천 복개주차장,37.95528864,127.3169735
중앙로 제3노상주차장,37.90051861,127.206606
기지리 공영주차장,37.94095659,127.2317271
원모루 공영주차장,37.89454593,127.1970986
태봉마을 임시주차장,37.83545915,127.1434043
미사리대형차전용주차장,37.55290175,127.2127025
초광산단로 공영주차장,37.52846559,127.1688231
감일제2공영주차장,37.50999325,127.162351
감일제3공영주차장,37.50389837,127.1621068
시립테니스장 주변 공영주차장,37.54072701,127.2123325
덕풍1동 주민센터,37.53514381,127.1984451
하남프라자 주변,37.55144707,127.2082968
에코1단지 주변,37.54151458,127.2084826
덕풍어린이공원 공영주차장,37.53992731,127.1973844
덕풍동 거주자우선주차장(중3류10호),37.53742194,127.1986308
검단산로(창우동안말),37.5394389,127.2337715
덕풍2동 주민센터(거주자우선주차장),37.54228174,127.198122
덕풍소공원 공영주차장,,
대명강변타운아파트 남측도로,37.54035319,127.2217583
신장동 공영주차장,37.54131231,127.2142338
덕풍1동 벽산블루밍 APT 이면도로,37.53649617,127.2057177
한솔솔파크 이면도로,37.54289469,127.2016012
하남순복음교회 주변,37.53473234,127.2032459
덕풍수리골 공영주차장,,
미사중앙제1공영주차장,37.56552799,127.1900372
미사중앙제2공영주차장,37.56566123,127.1905301
덕풍공원 제3공영주차장,37.53713579,127.198437
(구)국도43번호선공영주차장,37.53301538,127.2147232
남한산성등산로,37.49618072,127.1900173
신장동 566번지 앞공영주차장,37.54231271,127.2126716
초이동 공영주차장,37.54468131,127.1718268
동일하이빌아파트 이면도로,37.54185018,127.2205642
덕풍공원 제2공영주차장,37.53609268,127.1994034
대명아파트 이면도로,37.54299385,127.2220988
현충탑 진입로,37.53514027,127.2300398
덕풍공원 제1공영주차장,37.536914,127.1998302
천현동꿈나무공원 공영주차장,37.53557679,127.2130446
하남덕풍 경기행복주택 공영주차장,37.54584123,127.2049112
역말중앙길,37.53320306,127.2003259
감일제1공영주차장,37.50864007,127.1548771
제부도임시,37.16934638,126.6178074
용주사(송산동),37.20962979,127.0059027
노작공원노상주차장,37.20721867,127.0797231
능동제2,37.20345625,127.0509194
능동제3,37.21440465,127.0543766
동탄일반산업단지,37.16928381,127.0829981
산척,37.17332595,127.1136213
석우동제26통제3,37.22474623,127.0745392
석우동IT단지,37.22293913,127.0691647
마도바이오밸리,37.17108827,126.7722982
마도바이오밸리1,37.17040882,126.7640521
봉담 상리,37.21917984,126.9494412
가재리,37.16008232,126.9318474
남양뉴타운 주5,37.20863472,126.8261099
구장리노상주차장,37.15941313,126.9089477
다람산체육공원,37.21672956,127.0322409
목동1,,
동탄역임시(환승),37.2024632,127.0968567
영천2,37.20559936,127.1131964
두곡리,37.20751532,126.7752207
송산,37.21461677,126.7335851
동탄북광장(한빛노상),37.20566639,127.074259
평리,37.1303894,126.9080339
행정리,37.13087401,126.9192965
봉담 상리 1,37.22602649,126.9449028
발안산업단지,37.08425218,126.9102942
발안배수지진입로,37.1334192,126.8996515
향남옴뿌리산,37.13453573,126.9030229
하가등천(자투리),37.13377689,126.9085462
행정리,37.13074633,126.922369
천천리,37.2438188,126.9467726
제부도노상,37.17777109,126.6217271
중리,37.20478098,127.1392854
남산공단,37.1957439,126.9896997
융건릉(1),37.20666181,126.9909065
융건릉(2),37.20703883,126.990086
안녕동,37.19991378,127.0236737
진안동거주자우선주차,37.21937159,127.0383338
영천3,37.20828755,127.0939959
한빛(북광장지하),37.20596257,127.0735652
발안만세시장,37.13296825,126.9100066
영천1,37.20707604,127.1121815
영천동772,37.2035655,127.1266493
병점1동거주자우선주차,37.2061363,127.0398358
은행사거리 (구 개나리공원),37.20878099,127.0623425
오산동,37.19219636,127.0887749
남양뉴타운(임시),37.20420891,126.8291393
천천리(자투리),37.24513676,126.9502849
덕우공단,37.16018336,126.9168939
영천동(중심상가),37.20611532,127.1090635
동탄2오산동(신리천로),37.18354095,127.1074245
기산동,37.21756182,127.0546561
병점고가,37.20928734,127.0308042
진안동이주자택지,37.21877549,127.0364483
반송동(옹달샘공원),37.19749898,127.0766522
노작마을,,
목동2(주41),,
동탄 산단,37.17337029,127.0896202
전곡항,37.18583366,126.6530326
발안산업단지2,37.08642651,126.9043052
동탄일반산업단지 2공구,37.17541432,127.0849936
안녕동(노상),37.19896801,127.023476
남양읍 공영(노상),37.19950818,126.825816
신리천 카페거리,37.1849879,127.1022635
동탄2 주22,37.16971598,127.1210847
태안3지구 주5,37.20500575,126.996725
향남 하길리,37.11467881,126.9118594
송동 임시 공영,37.16516397,127.099726
동탄2지구 주65,37.15904186,127.1048533
시청앞,37.19757777,126.8297604
한빛제2(노외),37.20571742,127.0741443
다은(남광장지하),37.20082929,127.0723771
다은제2(노외),37.20094567,127.0730432
석우동제26통제1,37.22199764,127.0761708
석우동제26통제2,37.22283049,127.076818
봉담동화,37.22041754,126.9551447
비봉(비봉고앞),37.23758465,126.8741105
서신,37.1690277,126.7037621
사강,37.21378769,126.7357396
조암,37.0838194,126.8145007
조암택지지구,37.08454152,126.8218122
진안(진안택지),37.21361541,127.0398234
병점(병점역환승),37.20427794,127.0348937
동탄남광장(다은노상),37.20096137,127.0731664
능동제1,37.21002312,127.0604048
능동,37.20921885,127.0600154
나루,37.19396843,127.0746241
솔빛,37.19459177,127.0737953
센트럴파크옆노상,37.2059443,127.0619825
반송동(반송마을),37.21086111,127.0648241
봉담 상리 2,37.22528959,126.9453816
우정(조암),37.08451516,126.8187859
남양재래시장,37.20943708,126.8166051
남양읍남양리구도심,37.20818575,126.8146862
남양뉴타운주9부지(남양리 중심상가),37.19901612,126.8259076
남양택지주3(남양택지공영주차장),37.21148311,126.8289565
향남2지구상신리,37.10512617,126.8999559
하가등천,37.1346351,126.9102738
봉담 상리,37.21798239,126.9479824
전곡항 노상,37.18825265,126.6545568
하길리임시,37.11742966,126.9097006
향남환승터미널,37.13288233,126.9218398
동화 중심 주차타워,37.21700666,126.9592266
제부도4호,37.1626431,126.6203791
제부도5호,37.15997374,126.6193517
오산동공영주차장,37.15326504,127.0707419
